Carrie,"{'Speculative fiction', 'Mystery', 'Suspense', 'Epistolary novel', 'Fiction', 'Science Fiction', 'Horror'}","{'Adventure', 'Sci-Fi', 'Horror', 'Mystery', 'Thriller', 'Fantasy', 'Drama'}"
World War Z: An Oral History of the Zombie War,"{'War novel', 'Zombies in popular culture', 'Speculative fiction', 'Fantasy', 'Apocalyptic and post-apocalyptic fiction', 'Humour', 'Epistolary novel', 'Satire', 'Fiction', 'Science Fiction', 'Horror'}","{'Adventure', 'History', 'Sci-Fi', 'Horror', 'War', 'Comedy', 'Fantasy', 'Drama'}"
Number the Stars,"{'Fiction', ""Children's literature"", 'Speculative fiction', 'Historical fiction'}","{'History', 'Adventure', 'Fantasy', 'Sci-Fi'}"
Misery,"{""Children's literature"", 'Horror', 'Speculative fiction', 'Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi', 'Horror'}"
Bridge to Terabithia,"{'Young adult literature', ""Children's literature"", 'Speculative fiction', 'Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
"Marked (House of Night, #1)","{'Paranormal romance', 'Speculative fiction', 'Fantasy', 'Young adult literature', 'Vampire fiction', 'Romance novel', 'Horror', 'Contemporary fantasy'}","{'Adventure', 'Adult', 'Sci-Fi', 'Horror', 'Romance', 'Fantasy'}"
A Midsummer Night's Dream,"{'Fantasy', 'Speculative fiction', 'Science Fiction', 'Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
Extremely Loud and Incredibly Close,"{'Fiction', 'Novel'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
"Cinder (The Lunar Chronicles, #1)","{'Fantasy', 'Novel', 'Young adult literature', 'Romance novel', 'Fairy tale', 'Utopian and dystopian fiction', 'Science Fiction'}","{'Adventure', 'Adult', 'Sci-Fi', 'Romance', 'Fantasy'}"
Atlas Shrugged,"{'Speculative fiction', 'Mystery', 'Dystopia', 'Romance novel', 'Fiction', 'Science Fiction'}","{'Adventure', 'Adult', 'Sci-Fi', 'Romance', 'Mystery', 'Thriller', 'Fantasy'}"
Alice in Wonderland,"{'Speculative fiction', 'Fiction', 'Fantasy', 'Absurdist fiction', ""Children's literature""}","{'Mystery', 'Adventure', 'Fantasy', 'Sci-Fi'}"
"The Shadow of the Wind (The Cemetery of Forgotten Books,  #1)","{'Fiction', 'Mystery'}","{'Adventure', 'Sci-Fi', 'Mystery', 'Thriller', 'Fantasy'}"
"The Scorch Trials (Maze Runner, #2)","{'Young adult literature', 'Science Fiction', 'Dystopia'}","{'Adventure', 'Sci-Fi'}"
Ella Enchanted,"{'Fantasy', ""Children's literature"", 'Speculative fiction', 'Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
The Sun Also Rises,"{'Fiction', ""Children's literature"", 'Novel', 'Roman à clef'}","{'Biography', 'Adventure', 'Fantasy', 'Sci-Fi'}"
A Tree Grows in Brooklyn,"{'Fiction', 'Novel'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
"Kiss the Girls (Alex Cross, #2)","{'Mystery', 'Suspense', 'Thriller', 'Reference', 'Fiction', 'Crime Fiction'}","{'Adventure', 'History', 'Sci-Fi', 'Mystery', 'Thriller', 'Crime', 'Fantasy', 'Documentary'}"
Never Let Me Go,"{'Fiction', 'Novel'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
Rebecca,"{'Romance novel', 'Mystery', 'Crime Fiction', 'Gothic fiction'}","{'Adult', 'Horror', 'Romance', 'Mystery', 'Thriller', 'Crime'}"
Flowers for Algernon,"{'Speculative fiction', ""Children's literature"", 'Novel', 'Fiction', 'Science Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
Like Water for Chocolate,"{'Romance novel', 'Fiction', 'Novel'}","{'Adventure', 'Adult', 'Sci-Fi', 'Romance', 'Fantasy'}"
Snow Flower and the Secret Fan,"{'Fiction', 'Novel'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
An Abundance of Katherines,"{'Young adult literature', 'Mathematics', ""Children's literature"", 'Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
A Light in the Attic,"{'Young adult literature', 'Mathematics', ""Children's literature"", 'Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
Coraline,"{'Fantasy', 'Speculative fiction', 'Horror', ""Children's literature""}","{'Adventure', 'Fantasy', 'Sci-Fi', 'Horror'}"
"Good Omens: The Nice and Accurate Prophecies of Agnes Nutter, Witch","{'Speculative fiction', 'Comedy', 'Fantasy', 'Comic novel', 'Fiction', 'Science Fiction'}","{'Comedy', 'Adventure', 'Fantasy', 'Sci-Fi'}"
On the Road,"{'Speculative fiction', 'Apocalyptic and post-apocalyptic fiction', 'Literary fiction', 'Fiction', 'Science Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
The Lucky One,"{'Romance novel', 'Novel'}","{'Adventure', 'Adult', 'Sci-Fi', 'Romance', 'Fantasy'}"
The Fountainhead,{'Fiction'},"{'Adventure', 'Fantasy', 'Sci-Fi'}"
"The Hunt for Red October (Jack Ryan Universe, #4)","{'Fiction', 'Suspense', 'Techno-thriller', 'Novel', ""Children's literature""}","{'Adventure', 'Sci-Fi', 'Mystery', 'Thriller', 'Fantasy'}"
"Watership Down (Watership Down, #1)","{'Fantasy', 'Speculative fiction', 'Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
"The Voyage of the Dawn Treader (Chronicles of Narnia, #3)","{'Fantasy', 'Speculative fiction', ""Children's literature""}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
Treasure Island,"{'Speculative fiction', 'Fiction', 'Adventure novel', 'Business', 'Young adult literature', 'Adventure', ""Children's literature""}","{'Sci-Fi', 'Adventure', 'Fantasy', 'Documentary'}"
"The Son of Neptune (The Heroes of Olympus, #2)","{'Fantasy', 'Young adult literature'}","{'Adventure', 'Fantasy'}"
11/22/1963,"{'Science Fiction', 'Alternate history'}","{'History', 'Sci-Fi'}"
The Very Hungry Caterpillar Board Book,"{""Children's literature"", 'Picture book', 'Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
Cat's Cradle,"{'Satire', 'Speculative fiction', 'Science Fiction'}","{'Comedy', 'Fantasy', 'Sci-Fi', 'Drama'}"
The Time Machine,"{'Speculative fiction', 'Fiction', 'Fantasy', 'Dystopia', 'Romance novel', 'Time travel', 'Scientific romance', ""Children's literature"", 'Science Fiction'}","{'Adventure', 'Adult', 'Sci-Fi', 'Romance', 'Fantasy'}"
The Boy in the Striped Pajamas,"{'Tragicomedy', ""Children's literature"", 'Fable', 'Historical novel'}","{'Adventure', 'History', 'War', 'Short', 'Comedy', 'Fantasy', 'Drama'}"
Heart of Darkness,"{'Novella', 'Fiction', 'Roman à clef'}","{'Biography', 'Adventure', 'Fantasy', 'Sci-Fi'}"
I Know This Much Is True,"{'Fiction', 'Novel'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
Pet Sematary,"{'Speculative fiction', 'Suspense', 'Horror', 'Fiction'}","{'Adventure', 'Sci-Fi', 'Horror', 'Mystery', 'Thriller', 'Fantasy'}"
She's Come Undone,{'Novel'},"{'Adventure', 'Fantasy', 'Sci-Fi'}"
"The Wise Man's Fear (The Kingkiller Chronicle, #2)","{'Heroic fantasy', 'Speculative fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
"City of Fallen Angels (The Mortal Instruments, #4)",{'Young adult literature'},{'Adventure'}
"Good in Bed (Cannie Shapiro, #1)",{'Fiction'},"{'Adventure', 'Fantasy', 'Sci-Fi'}"
The Thorn Birds,"{'Romance novel', ""Children's literature"", 'Novel', 'Fiction'}","{'Adventure', 'Adult', 'Sci-Fi', 'Romance', 'Fantasy'}"
The Graveyard Book,"{'Fantasy', 'Speculative fiction', 'Horror', ""Children's literature""}","{'Adventure', 'Fantasy', 'Sci-Fi', 'Horror'}"
"Inkheart (Inkworld, #1)","{'Fantasy', 'Bildungsroman', 'Speculative fiction', ""Children's literature""}","{'Family', 'Adventure', 'Fantasy', 'Sci-Fi'}"
I Know Why the Caged Bird Sings,"{'Biography', 'Autobiography'}",{'Biography'}
Where the Red Fern Grows,"{""Children's literature"", 'Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
Neverwhere,"{'Fantasy', 'Speculative fiction', 'Science Fiction', 'Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
A Prayer for Owen Meany,{'Novel'},"{'Adventure', 'Fantasy', 'Sci-Fi'}"
White Oleander,"{'Fiction', 'Novel', 'Bildungsroman'}","{'Family', 'Adventure', 'Fantasy', 'Sci-Fi'}"
Nineteen Minutes,"{'Mystery', 'Suspense', 'Thriller', 'Novel', 'Fiction', 'Crime Fiction'}","{'Adventure', 'Sci-Fi', 'Mystery', 'Thriller', 'Crime', 'Fantasy'}"
"The Eye of the World (Wheel of Time, #1)","{'Fantasy', 'High fantasy', 'Speculative fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
"The Magician's Nephew (Chronicles of Narnia, #6)","{'Fantasy', 'Speculative fiction', ""Children's literature""}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
James and the Giant Peach,"{'Fantasy', ""Children's literature"", 'Speculative fiction', 'Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
"1st to Die (Women's Murder Club, #1)","{'Suspense', 'Fiction', 'Mystery', 'Crime Fiction'}","{'Adventure', 'Sci-Fi', 'Mystery', 'Thriller', 'Crime', 'Fantasy'}"
The Ultimate Hitchhiker's Guide to the Galaxy,"{'Speculative fiction', 'Humour', 'Comic science fiction', 'Comic novel', 'Science Fiction'}","{'Sci-Fi', 'Fantasy', 'Comedy'}"
One Day,{},{}
Goodnight Moon,"{""Children's literature"", 'Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
"I Am Number Four (Lorien Legacies, #1)","{'Young adult literature', 'Science Fiction'}","{'Adventure', 'Sci-Fi'}"
The Iliad,{'Poetry'},{'Drama'}
The Casual Vacancy,"{'Fantasy', 'Tragicomedy', 'Fiction', 'Black comedy'}","{'Adventure', 'Sci-Fi', 'Comedy', 'Fantasy', 'Drama'}"
The Runaway Jury,"{'Suspense', 'Fiction', 'Mystery', 'Novel'}","{'Adventure', 'Sci-Fi', 'Mystery', 'Thriller', 'Fantasy'}"
Naked,"{'Speculative fiction', 'Novel'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
"Eldest (The Inheritance Cycle, #2)","{'Speculative fiction', 'Fiction', 'Fantasy', 'High fantasy', ""Children's literature"", 'Science Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
"The Wonderful Wizard of Oz (Oz, #1)","{'Fantasy', 'Speculative fiction', ""Children's literature""}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
"Prince Caspian (Chronicles of Narnia, #2)",{},{}
'Salem's Lot,"{'Speculative fiction', 'Horror', 'Gothic fiction'}","{'Thriller', 'Fantasy', 'Sci-Fi', 'Horror'}"
Othello,{'Speculative fiction'},"{'Fantasy', 'Sci-Fi'}"
Beloved,"{""Children's literature"", 'Speculative fiction', 'Novel', 'Fiction', 'Historical fiction'}","{'History', 'Adventure', 'Fantasy', 'Sci-Fi'}"
"Graceling (Graceling Realm, #1)","{'Fantasy', 'Romance novel', 'Speculative fiction'}","{'Adult', 'Fantasy', 'Sci-Fi', 'Romance'}"
"The Bad Beginning (A Series of Unfortunate Events, #1)","{'Absurdist fiction', 'Steampunk', 'Mystery', 'Gothic fiction'}","{'Mystery', 'Thriller', 'Sci-Fi', 'Horror'}"
All Quiet on the Western Front,"{'War novel', 'Roman à clef'}","{'Biography', 'History', 'War'}"
Oliver Twist,"{'Social novel', 'Speculative fiction', 'Novel', 'Fiction'}","{'Documentary', 'Adventure', 'Fantasy', 'Sci-Fi'}"
The Screwtape Letters,"{'Speculative fiction', 'Fantasy', 'Humour', 'Epistolary novel', 'Satire', 'Inspirational', 'Fiction'}","{'Adventure', 'Sci-Fi', 'Family', 'Comedy', 'Fantasy', 'Drama'}"
"Odd Thomas (Odd Thomas, #1)","{'Speculative fiction', 'Mystery', 'Thriller', 'Horror'}","{'Sci-Fi', 'Horror', 'Mystery', 'Thriller', 'Crime', 'Fantasy'}"
"The Subtle Knife (His Dark Materials, #2)","{'Fantasy', ""Children's literature"", 'Speculative fiction', 'Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
"Stargirl (Stargirl, #1)","{'Young adult literature', ""Children's literature"", 'Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
"The Red Pyramid (Kane Chronicles, #1)","{'Fantasy', 'Adventure novel'}","{'Adventure', 'Fantasy'}"
Stranger in a Strange Land,"{'Fiction', 'Science Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
The BFG,"{'Fantasy', ""Children's literature"", 'Speculative fiction', 'Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
The Call of the Wild,"{'Speculative fiction', 'Fiction', 'Adventure novel', 'Adventure', ""Children's literature"", 'Historical fiction'}","{'History', 'Adventure', 'Fantasy', 'Sci-Fi'}"
"The Death Cure (Maze Runner, #3)","{'Young adult literature', 'Science Fiction', 'Dystopia'}","{'Adventure', 'Sci-Fi'}"
Stardust,"{'Speculative fiction', 'Fantasy', 'Novel', 'Fiction', 'Science Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
Where the Heart Is,"{'Fiction', 'Novel'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
"Will Grayson, Will Grayson",{'Young adult literature'},{'Adventure'}
A Million Little Pieces,"{'Speculative fiction', 'Memoir', 'Fiction'}","{'Biography', 'Adventure', 'Fantasy', 'Sci-Fi'}"
"Frostbite (Vampire Academy, #2)","{'Paranormal romance', 'Speculative fiction', 'Dark fantasy', 'Young adult literature', 'Urban fantasy'}","{'Adventure', 'Adult', 'Sci-Fi', 'Horror', 'Romance', 'Fantasy'}"
"Island of the Blue Dolphins (Island of the Blue Dolphins, #1)","{""Children's literature"", 'Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
"Hatchet (Brian's Saga, #1)","{'Young adult literature', ""Children's literature"", 'Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
"The Final Empire (Mistborn, #1)","{'Fantasy', 'Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
"Shadow Kiss (Vampire Academy, #3)","{'Paranormal romance', 'Speculative fiction', 'Dark fantasy', 'Young adult literature', 'Urban fantasy'}","{'Adventure', 'Adult', 'Sci-Fi', 'Horror', 'Romance', 'Fantasy'}"
For Whom the Bell Tolls,"{'War novel', 'Fiction'}","{'Adventure', 'History', 'Sci-Fi', 'War', 'Fantasy'}"
Fast Food Nation: The Dark Side of the All-American Meal,{'Non-fiction'},"{'History', 'Documentary'}"
Neuromancer,"{'Dystopia', 'Speculative fiction', 'Science Fiction', 'Cyberpunk'}","{'Fantasy', 'Sci-Fi'}"
A Farewell to Arms,"{'Fiction', 'Novel'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
The Tell-Tale Heart and Other Writings,"{'Fiction', 'Historical novel', 'Novel'}","{'Adventure', 'History', 'Sci-Fi', 'War', 'Fantasy'}"
Breakfast of Champions,"{'Speculative fiction', 'Science Fiction', 'Novel', 'Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
Bel Canto,"{'Romance novel', 'Fiction', 'Thriller'}","{'Adventure', 'Adult', 'Sci-Fi', 'Romance', 'Mystery', 'Thriller', 'Crime', 'Fantasy'}"
"Guns, Germs, and Steel: The Fates of Human Societies",{'History'},"{'History', 'War'}"
Fried Green Tomatoes at the Whistle Stop Cafe,{'Romance novel'},"{'Adult', 'Romance'}"
"Things Fall Apart (The African Trilogy, #1)","{'Fiction', ""Children's literature"", 'Poetry', 'Novel'}","{'Adventure', 'Fantasy', 'Sci-Fi', 'Drama'}"
The Undomestic Goddess,"{'Comedy', 'Chick lit'}","{'Comedy', 'Romance'}"
The Three Musketeers,"{'Speculative fiction', 'Historical novel', 'Fiction'}","{'Adventure', 'History', 'Sci-Fi', 'War', 'Fantasy'}"
"Evermore (The Immortals, #1)",{'Fantasy'},{'Fantasy'}
The Witches,"{'Fiction', 'Speculative fiction', ""Children's literature""}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
The Thirteenth Tale,"{'Speculative fiction', 'Suspense', 'Thriller', 'Fiction', 'Gothic fiction'}","{'Adventure', 'Sci-Fi', 'Horror', 'Mystery', 'Thriller', 'Crime', 'Fantasy'}"
"Spirit Bound (Vampire Academy, #5)","{'Paranormal romance', 'Dark fantasy', 'Young adult literature', 'Romance novel', 'Urban fantasy'}","{'Adventure', 'Adult', 'Horror', 'Romance', 'Fantasy'}"
"Blood Promise (Vampire Academy, #4)",{},{}
Message in a Bottle,"{'Romance novel', 'Fiction'}","{'Adventure', 'Adult', 'Sci-Fi', 'Romance', 'Fantasy'}"
The Name of the Rose,"{'Speculative fiction', 'Mystery', 'Suspense', 'Historical whodunnit', 'Historical novel', 'Fiction', 'Historical fiction'}","{'Adventure', 'History', 'Sci-Fi', 'War', 'Mystery', 'Thriller', 'Fantasy'}"
Go Ask Alice,{},{}
"The Mark of Athena (The Heroes of Olympus, #3)","{'Speculative fiction', 'Mystery', 'Suspense', 'Historical whodunnit', 'Historical novel', 'Fiction', 'Historical fiction'}","{'Adventure', 'History', 'Sci-Fi', 'War', 'Mystery', 'Thriller', 'Fantasy'}"
"The Color of Magic (Discworld, #1; Rincewind #1)","{'Fantasy', 'Speculative fiction', 'Science Fiction', 'Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
Kafka on the Shore,"{'Speculative fiction', 'Novel', 'Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
"Red Dragon (Hannibal Lecter, #1)","{'Speculative fiction', 'Mystery', 'Suspense', 'Thriller', 'Fiction', 'Horror', 'Crime Fiction'}","{'Adventure', 'Sci-Fi', 'Horror', 'Mystery', 'Thriller', 'Crime', 'Fantasy'}"
"Crescendo (Hush, Hush, #2)","{'Fantasy', 'Young adult literature', 'Romance novel'}","{'Adult', 'Adventure', 'Fantasy', 'Romance'}"
The God of Small Things,"{'Fiction', 'Novel'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
"Fall of Giants (The Century Trilogy, #1)",{'Historical novel'},"{'History', 'War'}"
Under the Dome,"{'Apocalyptic and post-apocalyptic fiction', 'Utopian and dystopian fiction', 'Science Fiction', 'Horror'}","{'Sci-Fi', 'Horror'}"
Just Listen,"{'Young adult literature', ""Children's literature"", 'Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
"Winnie-the-Pooh (Winnie-the-Pooh, #1)","{""Children's literature""}","{'Adventure', 'Fantasy'}"
Before I Go to Sleep,"{'Suspense', 'Thriller', 'Novel'}","{'Adventure', 'Sci-Fi', 'Mystery', 'Thriller', 'Crime', 'Fantasy'}"
A Study in Scarlet,"{'Detective fiction', 'Mystery', 'Novel', 'Crime Fiction'}","{'Adventure', 'Sci-Fi', 'Mystery', 'Thriller', 'Crime', 'Fantasy'}"
"Brisingr (The Inheritance Cycle, #3)","{'Fantasy', 'Young adult literature', 'Speculative fiction', 'High fantasy'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
"Betrayed (House of Night, #2)","{'Paranormal romance', 'Speculative fiction', 'Fantasy', 'Young adult literature', 'Horror'}","{'Adventure', 'Sci-Fi', 'Horror', 'Romance', 'Fantasy'}"
"Storm Front (The Dresden Files, #1)","{'Speculative fiction', 'Fantasy', 'Fiction', 'Science Fiction', 'Horror'}","{'Adventure', 'Fantasy', 'Sci-Fi', 'Horror'}"
Northanger Abbey,"{'Romance novel', 'Satire', 'Reference', 'Fiction', 'Gothic fiction'}","{'Adventure', 'History', 'Adult', 'Sci-Fi', 'Horror', 'Comedy', 'Romance', 'Thriller', 'Fantasy', 'Documentary', 'Drama'}"
Cold Mountain,"{'Fiction', 'Historical novel', 'Historical fiction'}","{'Adventure', 'History', 'Sci-Fi', 'War', 'Fantasy'}"
"Something Blue (Darcy & Rachel, #2)","{'Romance novel', 'Comic novel', 'Chick lit'}","{'Adult', 'Comedy', 'Romance'}"
The Historian,"{'Speculative fiction', 'Fantasy', 'Suspense', 'Historical novel', 'Fiction', 'Horror'}","{'Adventure', 'History', 'Sci-Fi', 'Horror', 'War', 'Mystery', 'Thriller', 'Fantasy'}"
"The Good Earth (House of Earth, #1)","{'Fiction', ""Children's literature"", 'Historical fiction'}","{'History', 'Adventure', 'Fantasy', 'Sci-Fi'}"
"Dragonfly in Amber (Outlander, #2)","{'Romance novel', 'Speculative fiction', 'Historical novel', 'Fiction'}","{'Adventure', 'History', 'Adult', 'Sci-Fi', 'War', 'Romance', 'Fantasy'}"
In Her Shoes,{'Fiction'},"{'Adventure', 'Fantasy', 'Sci-Fi'}"
The Brief Wondrous Life of Oscar Wao,"{'Fiction', 'Novel'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
Mansfield Park,"{'Romance novel', 'Fiction', 'Bildungsroman'}","{'Adventure', 'Adult', 'Sci-Fi', 'Family', 'Romance', 'Fantasy'}"
"Where She Went (If I Stay, #2)","{'Young adult literature', 'Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
The World According to Garp,{'Literary fiction'},"{'Adventure', 'Fantasy', 'Sci-Fi'}"
"Killing Floor (Jack Reacher, #1)","{'Mystery', 'Suspense', 'Thriller', 'Novel', 'Fiction'}","{'Adventure', 'Sci-Fi', 'Mystery', 'Thriller', 'Crime', 'Fantasy'}"
Robinson Crusoe,"{'Speculative fiction', ""Children's literature"", 'Adventure novel', 'Novel', 'Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
The Prince,"{'Fantasy', 'Young adult literature', 'Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
"The Amber Spyglass (His Dark Materials, #3)","{'Speculative fiction', 'Fiction', 'Fantasy', ""Children's literature"", 'Science Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
"Wizard's First Rule (Sword of Truth, #1)","{'Fantasy', 'High fantasy', 'Speculative fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
The Kitchen House,{},{}
Franny and Zooey,"{'Novella', 'Short story', 'Novel', 'Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi', 'Short'}"
Choke,"{'Speculative fiction', 'Black comedy', 'Satire', 'Novel', 'Fiction'}","{'Adventure', 'Sci-Fi', 'Comedy', 'Fantasy', 'Drama'}"
The Brothers Karamazov,"{'Fiction', 'Suspense', 'Novel'}","{'Adventure', 'Sci-Fi', 'Mystery', 'Thriller', 'Fantasy'}"
"The City of Ember (Book of Ember, #1)","{'Speculative fiction', 'Fiction', 'Fantasy', 'Apocalyptic and post-apocalyptic fiction', 'Young adult literature', ""Children's literature"", 'Science Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
The Andromeda Strain,"{'Speculative fiction', 'Mystery', 'Fiction', 'Suspense', 'Techno-thriller', 'Science Fiction'}","{'Adventure', 'Sci-Fi', 'Mystery', 'Thriller', 'Fantasy'}"
The Green Mile,"{'Fantasy', 'Speculative fiction', 'Horror'}","{'Fantasy', 'Sci-Fi', 'Horror'}"
The Prophet,{'Horror'},{'Horror'}
"Maus I: A Survivor's Tale: My Father Bleeds History (Maus, #1)","{'Biography', 'Autobiography'}",{'Biography'}
"Untamed (House of Night, #4)","{'Fantasy', 'Young adult literature', 'Paranormal romance', 'Horror'}","{'Romance', 'Adventure', 'Fantasy', 'Horror'}"
"Speaker for the Dead (Ender's Saga, #2)","{'Fantasy', 'Speculative fiction', 'Science Fiction', 'Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
